;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
HE_5_10_L;"1";1;2991710;2991710;7658777.6;7658777.6;-1.4198086433387;"1";0;1257.36713586373;1911.47282844167;0.35975679160111;4029.39084755347;1987.02023475424;1390.53614548599;1915.50206640646;0.238678331538729;5088.61301553654;3428.05405747034;1323.95164067486;1913.48744742407;-1.54054898084411;-213.070415395622;-6.44678074367257;213.167921833515;0.121078460062381;106.095899998763;"1";0;0;0;0;0;0;[0.530562171148108, 0.520189537322688, 0.510482998453935, 0.523426414093226, 0.494123731816346, 0.495189119884379, 0.539660069097261, 0.5103672755486, 0.553703904797183];[23.2, 22.4, 23.2, 22.4, 22.4, 23.2, 23.2, 23.2, 27.2];[57.6, 57.6, 56, 56, 56, 57.6, 56, 57.6, 59.2];4.07810000251629;"1";0;0;0;0;0;0;0;0;0;2.34709999858751;"1";1;31511;31511;80668.16;80668.16;-4.6642694930801;5.6;2894.81468693472;-2104.68202215099;-267.242956465114;8.26549999692361;"FM";"1";0;0;0;0;0;74.8131000000285;"FM";"1";0;0;0;0;0;0;0;10.7697999992524
HE_5_9_L;"1";1;2991323;2991323;7657786.88;7657786.88;-1.44167343745194;"1";0;1248.31468791755;1925.98984460797;0.334600998072779;4029.10545144483;1987.54922290375;1386.61273234142;1926.84427641405;0.248949498439038;5071.72822759834;3429.28524308136;1317.46371012948;1926.41706051101;-1.56461821387468;-221.276871078177;-1.36709088973039;221.281094112554;0.0856514996337409;112.368699999934;"1";0;0;0;0;0;0;[0.57628813908925, 0.494664698914292, 0.524760887224969, 0.549305216345273, 0.532939472768855, 0.531207936970382, 0.542657814851275, 0.485098967238807, 0.464534125075585];[26.4, 24.8, 26.4, 27.2, 26.4, 25.6, 27.2, 24.8, 23.2];[56, 56, 56, 56, 57.6, 54.4, 57.6, 56, 54.4];4.63140000283602;"1";0;0;0;0;0;0;0;0;0;2.28829999832669;"1";1;33005;33005;84492.8;84492.8;-4.68935467569129;5.6;2937.00081805787;-2125.9846932283;-268.68023155705;9.04439999794704;"FM";"1";0;0;0;0;0;77.3136000025261;"FM";"1";0;0;0;0;0;0;0;9.31429999764077
HE_8_10_L;"1";1;2989917;2989917;7654187.52;7654187.52;-1.40414257363858;"1";0;1269.43418839351;1907.62194243472;0.381087733749944;4027.71299785728;1987.44840301033;1404.43392445998;1910.76482648653;0.234931743627124;5084.63187509718;3425.64366864731;1336.93405642675;1909.19338446063;-1.54751986326579;-215.999577706349;-5.0286144828955;216.058104529635;0.14615599012282;122.841699998389;"1";0;0;0;0;0;0;[0.560685601472865, 0.495311211598611, 0.525948874274865, 0.535762946871106, 0.518004255139327, 0.478789602820842, 0.441468751519031, 0.52270783658851, 0.430254344501716];[25.6, 25.6, 25.6, 24.8, 25.6, 24.8, 24.8, 24.8, 23.2];[54.4, 52.8, 51.2, 52.8, 54.4, 52.8, 51.2, 52.8, 52.8];2.06659999821568;"1";0;0;0;0;0;0;0;0;0;1.94050000209245;"1";1;31682;31682;81105.92;81105.92;-4.56048816053187;5.6;2902.19945710498;-2123.19388927467;-261.296724117856;9.34490000145161;"FM";"1";0;0;0;0;0;103.340100002242;"FM";"1";0;0;0;0;0;0;0;14.8445999984688
HE_8_9_L;"1";1;2990878;2990878;7656647.68;7656647.68;-1.40734688069717;"1";0;1261.01430385531;1920.25669197765;0.366130331029872;4028.40273728893;1987.35563081219;1398.90053195798;1921.12985996884;0.24263737707452;5079.96085696132;3428.48365659406;1329.95741790665;1920.69327597325;-1.56446388640622;-220.617964964263;-1.39706878591678;220.622388406447;0.123492953955352;116.95420000251;"1";0;0;0;0;0;0;[0.529564251094616, 0.510829676177788, 0.507064096700089, 0.483864769222509, 0.53338883543795, 0.494022040573835, 0.384807954978894, 0.424043686045073, 0.531413373764043];[25.6, 25.6, 26.4, 25.6, 26.4, 24.8, 25.6, 24.8, 24.8];[52.8, 52.8, 56, 54.4, 54.4, 51.2, 54.4, 52.8, 52.8];4.17250000100466;"1";0;0;0;0;0;0;0;0;0;1.7344999978377;"1";1;33060;33060;84633.6;84633.6;-4.49414094902693;5.6;2923.84808227465;-2148.34961887477;-257.495308916161;7.7436999999918;"FM";"1";0;0;0;0;0;134.626099999878;"FM";"1";0;0;0;0;0;0;0;16.8315999981132
HE_7_10_L;"1";1;2988941;2988941;7651688.96;7651688.96;-1.46098030250541;"1";0;1255.5153776422;1918.12238541646;0.336504215638055;4027.56541516694;1987.72652738598;1390.18988659124;1923.54901854767;0.222406697920407;5081.88109632995;3426.48090066148;1322.85263211672;1920.83570198207;-1.5305236793385;-215.47921431846;-8.6826130099369;215.654073858995;0.114097517717648;118.798400002561;"1";0;0;0;0;0;0;[0.506538581751415, 0.495591079732781, 0.502485928648114, 0.52448507571306, 0.489766634451231, 0.437874439854071, 0.48858446891797, 0.708392550776648, 0.512681302243306];[25.6, 25.6, 25.6, 25.6, 24.8, 24.8, 25.6, 25.6, 25.6];[54.4, 52.8, 54.4, 54.4, 52.8, 54.4, 54.4, 52.8, 54.4];4.50439999985974;"1";0;0;0;0;0;0;0;0;0;1.30150000040885;"1";1;32182;32182;82385.92;82385.92;-4.99696764500294;5.6;2933.66905723696;-2114.71555527935;-286.305156422094;9.31160000254749;"FM";"1";0;0;0;0;0;82.5726999973995;"FM";"1";0;0;0;0;0;0;0;12.8892999964592
HE_10_10_L;"1";1;2992572;2992572;7660984.32;7660984.32;-1.48681031488281;"1";0;1269.57558241899;1910.5429564011;0.2967872451154;4029.68120000615;1987.17439766544;1406.04521507155;1913.0919112958;0.251194138078856;5084.82004369967;3426.5493481978;1337.81039874527;1911.81743384845;-1.55212068081425;-218.351412244096;-4.07832783152735;218.389496054395;0.0455931070365436;109.2478999999;"1";0;0;0;0;0;0;[0.542364917798752, 0.502689986429394, 0.502429507209249, 0.479974856180832, 0.521716761455446, 0.487981355621423, 0.450589462453933, 0.502778045077099, 0.518876828540127];[24, 24.8, 24.8, 23.2, 23.2, 23.2, 23.2, 23.2, 23.2];[57.6, 57.6, 59.2, 59.2, 56, 60.8, 59.2, 57.6, 56];3.08349999977509;"1";0;0;0;0;0;0;0;0;0;3.37380000200938;"1";1;32833;32833;84052.48;84052.48;-4.89040557674544;5.6;2908.91066914385;-2159.33569274815;-280.199599654755;7.90620000043418;"FM";"1";0;0;0;0;0;69.0372999997635;"FM";"1";0;0;0;0;0;0;0;17.0399000016914
HE_7_9_L;"1";1;2988296;2988296;7650037.76;7650037.76;-1.44400504774901;"1";0;1248.20908555466;1929.8147271267;0.325724447131288;4028.26000922358;1987.29507893822;1384.83807022987;1931.32295073179;0.261933523941277;5076.74982764377;3427.28869875534;1316.52357789226;1930.56883892924;-1.55975794902112;-218.60637548034;-2.41315776813826;218.619694289113;0.0637909231900107;104.854299999715;"1";0;0;0;0;0;0;[0.49144328175983, 0.49940050968994, 0.463326770923376, 0.508535390408355, 0.670572473556958, 0.451098903005359, 0.473458863415145, 0.479217917060622, 0.456277538871502];[24.8, 25.6, 24.8, 24.8, 24.8, 24.8, 25.6, 24, 24.8];[51.2, 52.8, 49.6, 52.8, 51.2, 52.8, 51.2, 51.2, 52.8];7.27530000222032;"1";0;0;0;0;0;0;0;0;0;1.78320000122767;"1";1;33655;33655;86156.8;86156.8;-4.82303273074332;5.6;2950.14246917249;-2143.33817857673;-276.339419925049;7.97480000255746;"FM";"1";0;0;0;0;0;97.7478999993764;"FM";"1";0;0;0;0;0;0;0;10.9064999996917
HE_10_9_L;"1";1;2993081;2993081;7662287.36;7662287.36;-1.47378669681452;"1";0;1265.10813085063;1921.7756583634;0.317626371632925;4029.17951687869;1987.96482503212;1402.12042386818;1924.75947668669;0.239541644608617;5079.42577451744;3426.78767248403;1333.61427735941;1923.26756752504;-1.54902202698643;-219.219668828088;-4.77410931727063;219.271647325572;0.0780847270243073;122.594399999798;"1";0;0;0;0;0;0;[0.506497683245558, 0.516605635685433, 0.503237704951608, 0.510845076447692, 0.494096803653374, 0.528984635321162, 0.466278262970691, 0.491004547053069, 0.499459224913531];[24.8, 24.8, 25.6, 24, 24.8, 27.2, 24.8, 24, 23.2];[57.6, 57.6, 57.6, 59.2, 57.6, 56, 57.6, 57.6, 56];4.59269999919343;"1";0;0;0;0;0;0;0;0;0;3.18179999885615;"1";1;33597;33597;86008.32;86008.32;-5.1455948492806;5.6;2942.8756615174;-2170.56770544989;-294.820867948033;6.12530000216793;"FM";"1";0;0;0;0;0;89.3209000023489;"FM";"1";0;0;0;0;0;0;0;16.7567000025883
HE_9_10_L;"1";1;2990310;2990310;7655193.6;7655193.6;-1.53635615177117;"1";0;1256.53116426599;1921.2203878371;0.259180348449038;4028.69664566827;1987.64035066788;1392.64728568326;1924.17503224933;0.255416106534308;5081.49254482039;3424.43829572386;1324.58922497462;1922.69771004322;-1.54909294257116;-217.785794267628;-4.72743105957561;217.837096907769;0.00376424191472985;133.563200000935;"1";0;0;0;0;0;0;[0.529170156878787, 0.482529139838381, 0.505949106456595, 0.49822897634564, 0.523932494756753, 0.530400924461548, 0.496590624348624, 0.509062487536779, 0.500922882504969];[23.2, 23.2, 26.4, 23.2, 24.8, 26.4, 24, 24.8, 22.4];[56, 56, 56, 54.4, 56, 56, 54.4, 59.2, 57.6];2.82850000075996;"1";0;0;0;0;0;0;0;0;0;3.61459999840008;"1";1;33142;33142;84843.52;84843.52;-4.76537209364273;5.6;2923.2896023173;-2145.59705509625;-273.035708775149;8.46780000210856;"FM";"1";0;0;0;0;0;122.844600002281;"FM";"1";0;0;0;0;0;0;0;15.7462999995914
HE_12_10_L;"1";1;2989368;2989368;7652782.08;7652782.08;-1.48068244822737;"1";0;1271.98590339117;1909.64475958475;0.301661574941373;4027.12322402966;1987.46138915818;1411.36814614096;1907.76697737689;0.243982298735474;5085.08564984705;3427.81925929272;1341.67702476607;1908.70586848082;1.55732496503718;-223.011588399666;3.0044515325666;223.031825732458;0.0576792762058995;114.828800000396;"1";0;0;0;0;0;0;[0.438433753003631, 0.464529364550447, 0.529515400521823, 0.502710300573993, 0.429669109487546, 0.450089995192545, 0.4597151510298, 0.502898046836932, 0.550719496564092];[24.8, 24.8, 25.6, 24.8, 23.2, 24.8, 25.6, 24.8, 25.6];[51.2, 51.2, 54.4, 54.4, 52.8, 51.2, 52.8, 52.8, 52.8];2.38199999876088;"1";0;0;0;0;0;0;0;0;0;1.85829999827547;"1";1;32378;32378;82887.68;82887.68;-4.85170789846052;5.6;2913.98717647786;-2146.49482982272;-277.982386012074;5.49640000099316;"FM";"1";0;0;0;0;0;69.5917000011832;"FM";"1";0;0;0;0;0;0;0;17.3714999982622
HE_9_9_L;"1";1;2990609;2990609;7655959.04;7655959.04;-1.5023543483647;"1";0;1250.85570872219;1932.74636980927;0.276928026862772;4028.84494821663;1987.49423599922;1387.57532623441;1934.61375537819;0.243218687966369;5070.71220595727;3426.90170538612;1319.2155174783;1933.68006259373;-1.55713867112943;-218.751388019567;-2.98781691027252;218.771791624004;0.0337093388964037;114.049299998442;"1";0;0;0;0;0;0;[0.573542310502075, 0.524922289462002, 0.486942230784956, 0.554413000724459, 0.537979589234043, 0.535175420909662, 0.518318162487429, 0.518196779778091, 0.544352764266982];[27.2, 27.2, 24, 27.2, 27.2, 26.4, 26.4, 26.4, 25.6];[57.6, 56, 56, 56, 56, 56, 56, 54.4, 52.8];2.78950000210898;"1";0;0;0;0;0;0;0;0;0;4.87870000142721;"1";1;34072;34072;87224.32;87224.32;-4.42839312706537;5.6;2937.27574548016;-2157.79319088988;-253.728236205587;12.6356000000669;"FM";"1";0;0;0;0;0;82.5958999994327;"FM";"1";0;0;0;0;0;0;0;19.4637999993574
HE_12_9_L;"1";1;2989892;2989892;7654123.52;7654123.52;-1.43208578456749;"1";0;1272.4934590916;1918.88383300216;0.356733664936543;4027.39847698446;1987.63935920391;1407.55439204797;1920.3554183434;0.23292402504549;5077.7100038585;3425.0208391831;1340.02392556979;1919.61962567278;-1.55990104361184;-216.097492730186;-2.3545365459915;216.110319528289;0.123809639891054;107.957100000931;"1";0;0;0;0;0;0;[0.519549460435425, 0.498241138296764, 0.471864950366561, 0.510135696323865, 0.485884780225049, 0.496251395039439, 0.472387454455762, 0.467643810123637, 0.507798472211185];[24.8, 24.8, 24.8, 25.6, 24.8, 24.8, 24.8, 24.8, 24.8];[52.8, 52.8, 52.8, 54.4, 52.8, 52.8, 51.2, 51.2, 52.8];3.22320000123;"1";0;0;0;0;0;0;0;0;0;2.33170000137761;"1";1;33172;33172;84920.32;84920.32;-4.81146340345426;5.6;2932.17204871578;-2169.11096105149;-275.67654629958;9.74819999828469;"FM";"1";0;0;0;0;0;99.3134999989707;"FM";"1";0;0;0;0;0;0;0;12.0600999980525
HE_11_9_L;"1";1;2987867;2987867;7648939.52;7648939.52;-1.4443855380059;"1";0;1257.24390019421;1925.86658134897;0.353842315007306;4027.37867238572;1987.89967258508;1393.01263841389;1929.77143881061;0.251590210212502;5070.27809830615;3424.75618207112;1325.12826930405;1927.81901007979;-1.5420431591155;-217.229981151472;-6.24777193862283;217.319808957366;0.102252104794804;113.997899999958;"1";0;0;0;0;0;0;[0.519012810645974, 0.477623135426961, 0.477308573332268, 0.497344268895237, 0.481365741961376, 0.48181503488566, 0.444638170684484, 0.490770683499075, 0.460303500845374];[25.6, 25.6, 25.6, 26.4, 24.8, 24.8, 26.4, 25.6, 24.8];[52.8, 51.2, 54.4, 57.6, 52.8, 52.8, 54.4, 52.8, 51.2];4.10430000192719;"1";0;0;0;0;0;0;0;0;0;1.62260000070091;"1";1;33822;33822;86584.32;86584.32;-4.99912707107491;5.6;2951.2187806753;-2161.98493288392;-286.428882422189;7.99619999816059;"FM";"1";0;0;0;0;0;84.9302999995416;"FM";"1";0;0;0;0;0;0;0;18.0985999977565
HE_11_10_L;"1";1;2987535;2987535;7648089.6;7648089.6;-1.51799364941751;"1";0;1260.1102874444;1914.89553863531;0.277144358957312;4027.00984662081;1987.56974879613;1396.50423401787;1917.54682031935;0.221213023304076;5079.77333685028;3423.43627577221;1328.30726073113;1916.22117947733;-1.5513603628408;-218.23031451756;-4.24205069445743;218.271539987529;0.0559313356532365;121.058699998684;"1";0;0;0;0;0;0;[0.528770145700557, 0.521659454264471, 0.467264620925548, 0.527431495961039, 0.518193509248046, 0.515514621989498, 0.496948377869509, 0.488029372387372, 0.447653289701037];[25.6, 26.4, 25.6, 25.6, 25.6, 25.6, 26.4, 24.8, 24.8];[52.8, 54.4, 54.4, 54.4, 54.4, 54.4, 54.4, 52.8, 52.8];2.94389999908162;"1";0;0;0;0;0;0;0;0;0;3.84160000248812;"1";1;33232;33232;85073.92;85073.92;-5.22731820159407;5.6;2938.66841598459;-2150.61039961483;-299.503271123256;9.57650000054855;"FM";"1";0;0;0;0;0;86.3155000006373;"FM";"1";0;0;0;0;0;0;0;22.319100000459
HE_14_9_L;"1";1;2988808;2988808;7651348.48;7651348.48;-1.42732105922759;"1";0;1268.54483102506;1913.74205459534;0.363712791633622;4026.90903650318;1987.72702924206;1406.58063344774;1915.87801339031;0.263134267959401;5078.4782574208;3424.91385190854;1337.5627322364;1914.81003399282;-1.55532361390586;-220.857283876298;-3.41753407196156;220.883723665526;0.100578523674221;119.142799998372;"1";0;0;0;0;0;0;[0.471194219076587, 0.493178507349977, 0.450081743584464, 0.501431853003235, 0.476621314100253, 0.436729840394438, 0.470428181447134, 0.47744973901048, 0.463967542072167];[25.6, 24.8, 24.8, 25.6, 24.8, 24.8, 24.8, 24.8, 24.8];[54.4, 52.8, 51.2, 54.4, 51.2, 51.2, 51.2, 52.8, 51.2];4.07310000082362;"1";0;0;0;0;0;0;0;0;0;3.85210000240477;"1";1;34405;34405;88076.8;88076.8;-5.03204890914155;5.6;2935.81398052609;-2194.53549193431;-288.315164797221;8.90660000004573;"FM";"1";0;0;0;0;0;122.350099998584;"FM";"1";0;0;0;0;0;0;0;11.316899999656
HE_13_10_L;"1";1;2986379;2986379;7645130.24;7645130.24;-1.49602594119814;"1";0;1259.4413923979;1912.8127674684;0.283747499877209;4027.21310932256;1986.88188432545;1397.69615073704;1914.70367465661;0.249744859566559;5074.97876055968;3421.6755757498;1328.56877156747;1913.7582210625;-1.5571202022262;-221.207613342623;-3.02545150113765;221.228301890886;0.0340026403106508;101.504400001431;"1";0;0;0;0;0;0;[0.511934574666215, 0.50496654837845, 0.513559064998045, 0.512728249608152, 0.51147544968927, 0.461364477775118, 0.46407518103398, 0.488943666628491, 0.508405034070664];[24, 25.6, 25.6, 26.4, 24.8, 24.8, 24.8, 24, 24.8];[51.2, 52.8, 51.2, 52.8, 51.2, 51.2, 51.2, 51.2, 49.6];3.45390000074985;"1";0;0;0;0;0;0;0;0;0;1.40779999856022;"1";1;32659;32659;83607.04;83607.04;-4.40038577787872;5.6;2902.56171958725;-2134.3479224716;-252.123533301842;15.1599000018905;"FM";"1";0;0;0;0;0;82.9822000014246;"FM";"1";0;0;0;0;0;0;0;17.812000001868
HE_16_9_L;"1";1;2993653;2993653;7663751.68;7663751.68;-1.42451905934295;"1";0;1272.15261527112;1917.22034849558;0.357918021656424;4029.31308834191;1987.76507014189;1410.45158400853;1915.24158781661;0.245852681913514;5074.48302742579;3420.39024778961;1341.30209963982;1916.23096815609;1.55648945461354;-221.27834997986;3.16601708635972;221.300998267067;0.11206533974291;109.54380000112;"1";0;0;0;0;0;0;[0.543444979811017, 0.54658209175922, 0.490570669382082, 0.497311706915415, 0.520054385279363, 0.521979959794579, 0.493102838651409, 0.518047079265562, 0.500172138042019];[26.4, 27.2, 23.2, 25.6, 25.6, 26.4, 26.4, 24.8, 22.4];[54.4, 56, 56, 56, 56, 57.6, 56, 57.6, 54.4];2.95420000111335;"1";0;0;0;0;0;0;0;0;0;3.26370000038878;"1";1;32779;32779;83914.24;83914.24;-4.79304372804993;5.6;2920.11055858934;-2160.98658287318;-274.621176638911;8.4668999988935;"FM";"1";0;0;0;0;0;104.833099998359;"FM";"1";0;0;0;0;0;0;0;22.347300000547
HE_13_9_L;"1";1;2986478;2986478;7645383.68;7645383.68;-1.53329916343931;"1";0;1257.30164591246;1920.44625744508;0.264535289906722;4026.8694178397;1987.8258688031;1392.37980800306;1925.79792639878;0.210019867213537;5075.1855391032;3424.5039364936;1324.84072695776;1923.12209192193;-1.53119798322783;-216.12505934496;-8.56267032590913;216.294615281964;0.0545154226931854;128.730599997652;"1";0;0;0;0;0;0;[0.457203417020713, 0.476627448030344, 0.463893006938204, 0.455416571727436, 0.477396752764763, 0.483431944086036, 0.452452632771004, 0.456040294081444, 0.474118584937731];[24, 24, 24, 24, 24, 25.6, 23.2, 24, 24.8];[49.6, 49.6, 49.6, 51.2, 49.6, 52.8, 48, 51.2, 51.2];4.36379999882774;"1";0;0;0;0;0;0;0;0;0;2.25139999747626;"1";1;34831;34831;89167.36;89167.36;-5.49848840228308;5.6;2958.77681375786;-2186.88304096925;-315.040179152452;7.73439999829861;"FM";"1";0;0;0;0;0;84.8675999986881;"FM";"1";0;0;0;0;0;0;0;21.0813000012422
HE_15_9_L;"1";1;2990541;2990541;7655784.96;7655784.96;-1.42525241540763;"1";0;1255.887971734;1925.19632136907;0.356711119795491;4028.75060403534;1987.70039002946;1396.70394912455;1922.79593384187;0.232826476330316;5075.21330876766;3423.76908314708;1326.29596042928;1923.99612760547;1.5537517050528;-225.305563824885;3.84062004352018;225.338295575271;0.123884643465174;117.30130000069;"1";0;0;0;0;0;0;[0.561452391944951, 0.536198420842515, 0.517908484651569, 0.503201534312495, 0.531469574812844, 0.498831088795646, 0.489727515534351, 0.486140629652152, 0.520730969022249];[26.4, 25.6, 25.6, 25.6, 25.6, 25.6, 24, 25.6, 26.4];[56, 52.8, 54.4, 56, 54.4, 54.4, 54.4, 54.4, 56];3.12259999918751;"1";0;0;0;0;0;0;0;0;0;3.88690000181668;"1";1;34297;34297;87800.32;87800.32;-4.35967560390109;5.6;2925.42088229291;-2171.86697378779;-249.791012149681;8.1752999976743;"FM";"1";0;0;0;0;0;140.785399999004;"FM";"1";0;0;0;0;0;0;0;23.4650999991572
HE_15_10_L;"1";1;2990657;2990657;7656081.92;7656081.92;-1.44251504008596;"1";0;1267.41295853569;1909.68750847584;0.336657500645964;4028.85174183229;1987.10415924976;1403.24511725427;1912.46340031209;0.245010456259817;5073.70430633333;3419.57236168124;1335.32903789498;1911.07545439397;-1.55036298081816;-217.331453949732;-4.44142693798895;217.376832135234;0.0916470443861474;130.425499999546;"1";0;0;0;0;0;0;[0.589500310188734, 0.532633033690161, 0.516756144678768, 0.519846680294935, 0.508103852762842, 0.513131246580784, 0.505504615934918, 0.512632132088996, 0.5288976357432];[26.4, 24.8, 23.2, 23.2, 24, 24, 23.2, 23.2, 24];[56, 56, 57.6, 56, 56, 59.2, 57.6, 57.6, 54.4];3.57110000186367;"1";0;0;0;0;0;0;0;0;0;2.26610000026994;"1";1;32544;32544;83312.64;83312.64;-4.48366888967195;5.6;2899.65152409046;-2147.65481809243;-256.895304112311;7.92089999958989;"FM";"1";0;0;0;0;0;93.8908999996784;"FM";"1";0;0;0;0;0;0;0;11.6340999993554
HE_16_10_L;"1";1;2993161;2993161;7662492.16;7662492.16;-1.42483573734701;"1";0;1285.1816430628;1896.38953730569;0.354049716324102;4029.35881653007;1987.23189247453;1417.5609570727;1901.88633401669;0.222772680565618;5074.98472350179;3421.00545886917;1351.37130006775;1899.13793566119;-1.52929708738558;-211.806902415844;-8.79487473759909;211.989418916711;0.131277035758483;131.0106000019;"1";0;0;0;0;0;0;[0.520664836392954, 0.562470289623561, 0.521422334651537, 0.543130258974317, 0.528885473296473, 0.538609409203518, 0.483723299367486, 0.520845484142984, 0.518104350966202];[22.4, 23.2, 23.2, 24, 23.2, 24, 22.4, 22.4, 22.4];[57.6, 57.6, 59.2, 57.6, 59.2, 57.6, 59.2, 57.6, 59.2];3.88620000012452;"1";0;0;0;0;0;0;0;0;0;2.52460000046995;"1";1;31987;31987;81886.72;81886.72;-4.98513924059795;5.6;2871.85083940351;-2170.6054584675;-285.627438771315;7.58280000081868;"FM";"1";0;0;0;0;0;97.3115999986476;"FM";"1";0;0;0;0;0;0;0;14.5991000026697
HE_17_9_L;"1";1;2989295;2989295;7652595.2;7652595.2;-1.45618854610871;"1";0;1268.87608472623;1920.23321146596;0.339054193133157;4028.6551121034;1988.12961745496;1404.66253852277;1921.91902520774;0.259091670709903;5071.2252867073;3417.82577726234;1336.7693116245;1921.07611833685;-1.55838178110677;-217.258326074463;-2.6973019868452;217.275069178877;0.0799625224232534;107.014599998365;"1";0;0;0;0;0;0;[0.522272657303263, 0.524625444090895, 0.509369191157634, 0.467475622517551, 0.494306154818591, 0.487109557530661, 0.491540867493015, 0.486436232136412, 0.493413484777386];[25.6, 25.6, 25.6, 25.6, 24.8, 25.6, 25.6, 25.6, 26.4];[52.8, 54.4, 52.8, 54.4, 52.8, 54.4, 54.4, 51.2, 52.8];4.08109999989392;"1";0;0;0;0;0;0;0;0;0;1.94819999887841;"1";1;34460;34460;88217.6;88217.6;-5.17977095127221;5.6;2949.93160766106;-2196.47883923389;-296.779014352361;7.59319999997388;"FM";"1";0;0;0;0;0;59.1171999985818;"FM";"1";0;0;0;0;0;0;0;17.8534000006039
HE_17_10_L;"1";1;2988496;2988496;7650549.76;7650549.76;-1.43489812104879;"1";0;1276.32255650542;1909.52538084805;0.348233751800625;4028.56116292025;1987.03733056458;1410.54353039049;1911.33325996769;0.248338951247307;5075.30297112336;3417.37846164721;1343.43304344796;1910.42932040787;-1.55732771792176;-214.753558216118;-2.89260659142419;214.773038203999;0.0998948005533175;98.7150000000838;"1";0;0;0;0;0;0;[0.519321058761993, 0.537998413531827, 0.508820295693412, 0.51727095729745, 0.556993716539239, 0.461638305080596, 0.550980035523628, 0.498682643766413, 0.481156029009345];[24, 26.4, 26.4, 23.2, 25.6, 24, 27.2, 25.6, 25.6];[54.4, 52.8, 59.2, 52.8, 54.4, 54.4, 57.6, 54.4, 54.4];5.11940000069444;"1";0;0;0;0;0;0;0;0;0;3.95209999987856;"1";1;33003;33003;84487.68;84487.68;-4.6362980952318;5.6;2910.34332636427;-2170.81603490592;-265.640313421325;6.76559999919846;"FM";"1";0;0;0;0;0;82.2193999993033;"FM";"1";0;0;0;0;0;0;0;14.305400000012
HE_18_10_L;"1";1;2991930;2991930;7659340.8;7659340.8;-1.46833173305656;"1";0;1288.05297089646;1899.86773796743;0.316566710629973;4029.40603940375;1987.45473398102;1423.93304958106;1901.75062225563;0.204902712601375;5071.98580623515;3418.46536983358;1355.99301023876;1900.80918011153;-1.55694025748622;-217.40812589536;-3.01261486111252;217.428997729452;0.111663998028598;119.092000000819;"1";0;0;0;0;0;0;[0.499857868525688, 0.4985970774345, 0.463773924262839, 0.512664357410174, 0.496414177090762, 0.491584094956553, 0.470819412042939, 0.553847960275214, 0.451242993405682];[22.4, 23.2, 23.2, 23.2, 22.4, 24, 22.4, 26.4, 22.4];[56, 56, 54.4, 54.4, 56, 56, 54.4, 54.4, 54.4];3.01480000052834;"1";0;0;0;0;0;0;0;0;0;3.22880000021541;"1";1;32644;32644;83568.64;83568.64;-5.01286516027996;5.6;2900.37490503615;-2181.81825756648;-287.216016952213;8.33289999718545;"FM";"1";0;0;0;0;0;99.6191000012914;"FM";"1";0;0;0;0;0;0;0;17.0040000011795
