;PCB;PCB;PCB;PCB;PCB;PCB;PCB;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;2DM;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Smash Bond;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Bond Offset;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;Die Crack;BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField PD (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM);BrightField All (FM)
Unit;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);1. Defect;2. N_Defect;3. Row 1;4. Column 1;5. Angle 1;6. Width 1;7. Height 1;8. *Row 2;9. *Column 2;10. Angle 2;11. Width 2;12. Height 2;13. Center X;14. Center Y;15. Orientation;16. *Row Difference;17. *Column Difference;18. Distance;19. *Angle Difference;20. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *circularity;9. *inner_radius (um);10. *width (um);11. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *contlength;9. *inner_radius;10. *bulkiness;11. Inspection Time;1. Defect;2. *N_Defect;3. Total Area;4. Areas;5. Total Area (um);6. Areas (um);7. Angle (deg);8. *inner_radius (um);9. Offset X;10. Offset Y;11. Offset Theta;12. Inspection Time;1. Defect_Name;2. Defect;3. N_Defect;4. *Diameter FAIL (um)(FM);5. Diameter ALL (um)(FM);6. Area ALL (um2)(FM);7. *Cummulative Area (um2)(FM);8. Inspection Time;1. Defect_Name;2. Defect;3. N_Defect;4. *Diameter FAIL PD (um)(FM);5. *Diameter FAIL Non-Act (um)(FM);6. *Area FAIL (um)(FM);7. Diameter ALL (um)(FM);8. Area ALL (um2)(FM);9. *Cummulative Area (um2)(FM);10. Inspection Time
HE_12_1_L;"1";1;2993498;2993498;7663354.88;7663354.88;-1.5471955530468;"1";0;1264.58439708686;1865.87080591984;0.231117538437438;4029.14111050178;1987.43974559394;1397.45790174694;1868.69712972395;0.0451987801132379;5079.04695268234;3431.62886672525;1331.0211494169;1867.28396782189;-1.54952874847852;-212.597607456128;-4.52211808658103;212.64569651902;0.1859187583242;142.988899999182;"1";0;0;0;0;0;0;[0.698948333710892, 0.685868921967772, 0.690663389807983, 0.687144730424988, 0.687177755871564, 0.666908296031068, 0.635268056046996, 0.669429196154402, 0.680056718969593];[29.6, 29.6, 30.4, 28.8, 28, 26.4, 28, 29.6, 29.6];[60.8, 62.4, 62.4, 60.8, 62.4, 65.6, 62.4, 62.4, 65.6];2.79779999982566;"1";0;0;0;0;0;0;0;0;0;3.8669999994454;"1";1;32680;32680;83660.8;83660.8;-5.06915626063814;5.6;2838.31740514076;-2147.10541003672;-290.441259426884;9.06670000040322;"FM";"1";0;0;0;0;0;114.440100001957;"FM";"1";0;0;0;0;0;0;0;20.7793000008678
HE_11_1_L;"1";1;2993065;2993065;7662246.4;7662246.4;-1.65573043199246;"1";0;1248.9713935717;1877.76874327122;0.134100597970763;4029.26627566088;1987.47993807116;1382.63394459217;1877.99255470294;-0.016874612386382;5074.59593508977;3431.13477503327;1315.80266908193;1877.88064898708;-1.56912187706427;-213.860081632756;-0.358098290758426;213.860381441619;0.150975210357145;119.950299998891;"1";0;0;0;0;0;0;[0.658522341681549, 0.666396287474012, 0.681355550940506, 0.660197146416744, 0.6745883671598, 0.680169046754961, 0.654255258112807, 0.671112949949776, 0.623057325809633];[29.6, 26.4, 28.8, 29.6, 28.8, 29.6, 27.2, 29.6, 26.4];[62.4, 60.8, 59.2, 62.4, 64, 62.4, 60.8, 62.4, 60.8];5.79740000102902;"1";0;0;0;0;0;0;0;0;0;1.57769999714219;"1";1;32575;32575;83392;83392;-4.72020226554723;5.6;2850.3069961627;-2114.92901918649;-270.447668263946;6.85410000005504;"FM";"1";0;0;0;0;0;86.5685999997368;"FM";"1";0;0;0;0;0;0;0;36.4451999994344
HE_12_2_L;"1";1;2991761;2991761;7658908.16;7658908.16;-1.48939508668267;"1";0;1270.05953904932;1855.34470075672;0.279860345323039;4029.27430441471;1987.00636890883;1402.93631415724;1857.32071120969;0.123607343575074;5083.6515033542;3425.05550736497;1336.49792660328;1856.3327059832;-1.55592642339746;-212.60284017266;-3.16161672475828;212.626347073442;0.156253001747965;98.1033999996725;"1";0;0;0;0;0;0;[0.626718911196485, 0.683796685579156, 0.637969260467574, 0.637625324661188, 0.650731564965762, 0.669359936968449, 0.689343977983239, 0.726118445972791, 0.685021578297387];[24.8, 24.8, 25.6, 24.8, 24.8, 24.8, 28.8, 30.4, 25.6];[64, 64, 62.4, 62.4, 62.4, 62.4, 62.4, 62.4, 62.4];3.24499999987893;"1";0;0;0;0;0;0;0;0;0;1.93969999963883;"1";1;32384;32384;82903.04;82903.04;-4.73227580112956;5.6;2823.10701581028;-2147.51566205534;-271.139430896614;20.5099000013433;"FM";"1";0;0;0;0;0;184.728399999585;"FM";"1";0;0;0;0;0;0;0;25.0476000001072
HE_14_1_L;"1";1;2994680;2994680;7666380.8;7666380.8;-1.66201543581631;"1";0;1271.98305882255;1866.9171688726;0.111859144258564;4029.09800172915;1987.30375041321;1403.28733454603;1870.08026343773;-0.0802749449224755;5080.32012020999;3431.55691568327;1337.63519668429;1868.49871615516;-1.54671117882122;-210.086841157558;-5.06095130420654;210.147790984498;0.19213408918104;142.659000001004;"1";0;0;0;0;0;0;[0.736008472599736, 0.750346135839294, 0.713961295344703, 0.696855139798817, 0.673288088905285, 0.678699468399416, 0.703036595252412, 0.716112827895801, 0.656116889006968];[30.4, 30.4, 30.4, 25.6, 30.4, 28, 30.4, 30.4, 25.6];[65.6, 65.6, 65.6, 64, 64, 64, 64, 67.2, 60.8];3.10430000172346;"1";0;0;0;0;0;0;0;0;0;8.08739999774843;"1";1;32348;32348;82810.88;82810.88;-4.83921535504921;5.6;2810.53696055398;-2155.56606899963;-277.266615999222;11.1765000001469;"FM";"1";0;0;0;0;0;115.667000001849;"FM";"1";0;0;0;0;0;0;0;13.0754999991041
HE_11_2_L;"1";1;2991808;2991808;7659028.48;7659028.48;-1.53869031354976;"1";0;1258.90172863757;1866.52607051321;0.247812309043363;4028.79541720244;1987.28753597082;1390.89495163162;1867.77756571686;0.0763625069537242;5079.47927497384;3425.18495228513;1324.89834013459;1867.15181811504;-1.56131509984602;-211.189156790491;-2.00239232582644;211.198649429643;0.171449802089639;163.541400001122;"1";0;0;0;0;0;0;[0.662712384370181, 0.717407180046401, 0.713492613285117, 0.673862475836591, 0.714207131178985, 0.69582385385066, 0.652810856635352, 0.576623805946184, 0.658170060130873];[29.6, 30.4, 30.4, 25.6, 29.6, 29.6, 28.8, 25.6, 28.8];[60.8, 62.4, 62.4, 64, 64, 62.4, 60.8, 64, 62.4];4.20839999787859;"1";0;0;0;0;0;0;0;0;0;14.311999999336;"1";1;32416;32416;82984.96;82984.96;-4.92422627231092;5.6;2833.65799605133;-2131.38849950642;-282.137382770854;13.9957999999751;"FM";"1";0;0;0;0;0;105.297800000699;"FM";"1";0;0;0;0;0;0;0;45.3183999998146
HE_13_1_L;"1";1;2993690;2993690;7663846.4;7663846.4;-1.52859578951611;"1";0;1257.13629652086;1874.71517670237;0.255772349389971;4029.33361030985;1987.42671746565;1389.85132741396;1877.48520237523;0.0446672279101046;5077.11275938121;3430.23942639818;1323.49381196741;1876.1001895388;-1.54992737536544;-212.344049428965;-4.43204107658057;212.390297132414;0.211105121479866;91.0492000002705;"1";0;0;0;0;0;0;[0.695141121210861, 0.702701990751564, 0.694350250669944, 0.687215681044394, 0.72142833394663, 0.696072885462783, 0.657165438396266, 0.664493507244213, 0.666421759306278];[30.4, 30.4, 29.6, 30.4, 29.6, 30.4, 29.6, 29.6, 27.2];[62.4, 64, 64, 64, 62.4, 65.6, 62.4, 62.4, 64];7.47219999902882;"1";0;0;0;0;0;0;0;0;0;4.85579999804031;"1";1;32379;32379;82890.24;82890.24;-4.90201300763904;5.6;2822.3377374224;-2135.71270267766;-280.864656455948;14.4662000020617;"FM";"1";0;0;0;0;0;94.8504000007233;"FM";"1";0;0;0;0;0;0;0;34.3042999993486
HE_14_2_L;"1";1;2992840;2992840;7661670.4;7661670.4;-1.60990326939857;"1";0;1272.93322911173;1854.33620412692;0.164670672655785;4029.10595389207;1986.99362807428;1404.93770028299;1857.17602528939;0.0326567920600248;5081.21359882923;3425.07940223917;1338.93546469736;1855.75611470815;-1.54928657672584;-211.207153874007;-4.54371385995219;211.256022832959;0.13201388059576;153.684199998679;"1";0;0;0;0;0;0;[0.678694075604801, 0.674630862444865, 0.678777161922021, 0.742830123129919, 0.729696808648192, 0.689740967373091, 0.674051598815756, 0.682011318898416, 0.696106951743311];[25.6, 24.8, 30.4, 30.4, 28.8, 30.4, 30.4, 26.4, 25.6];[65.6, 64, 64, 65.6, 62.4, 64, 62.4, 65.6, 65.6];8.70519999807584;"1";0;0;0;0;0;0;0;0;0;7.87990000026184;"1";1;31582;31582;80849.92;80849.92;-5.11273541129519;5.6;2782.29801785827;-2144.05314419606;-292.938160834298;9.64349999776459;"FM";"1";0;0;0;0;0;157.390600001236;"FM";"1";0;0;0;0;0;0;0;15.1602000005369
HE_13_2_L;"1";1;2992207;2992207;7660049.92;7660049.92;-1.49316662881563;"1";0;1259.68467798066;1864.47138813453;0.283243368190457;4029.05046779012;1986.8438925242;1392.58980254503;1868.21390008983;0.0845066155953924;5074.2403172635;3422.76787350117;1326.13724026284;1866.34264411218;-1.54264449114398;-212.648199302992;-5.98801912847703;212.732491735249;0.198736752595064;125.72359999831;"1";0;0;0;0;0;0;[0.733288092154032, 0.682861895039379, 0.706369620266437, 0.715617640098944, 0.751344527214284, 0.75280769931497, 0.748409164114208, 0.677951195578577, 0.655846232774505];[28, 29.6, 29.6, 31.2, 30.4, 30.4, 29.6, 29.6, 25.6];[67.2, 62.4, 62.4, 64, 64, 67.2, 64, 60.8, 65.6];2.79819999923347;"1";0;0;0;0;0;0;0;0;0;1.78510000114329;"1";1;31633;31633;80980.48;80980.48;-4.7947682415387;5.6;2793.13643347137;-2122.39188189549;-274.719983983531;7.73389999812935;"FM";"1";0;0;0;0;0;103.99740000139;"FM";"1";0;0;0;0;0;0;0;14.7182000000612
HE_16_1_L;"1";1;2993571;2993571;7663541.76;7663541.76;-1.68848188884935;"1";0;1273.85235192777;1874.0868361936;0.0859443989801526;4029.20053588227;1987.48553521147;1407.61059848156;1878.99194392469;-0.0468600433857283;5077.15696149835;3430.77898030094;1340.73147520466;1876.53939005915;-1.53414131043256;-214.013194486059;-7.84817236974704;214.157048036419;0.132804442365881;90.52569999767;"1";0;0;0;0;0;0;[0.714335414689447, 0.742152992135142, 0.727349522751282, 0.703682356183659, 0.669466702790994, 0.668257054257762, 0.636379696987227, 0.652629598674089, 0.662226004827694];[30.4, 30.4, 30.4, 30.4, 28.8, 28, 27.2, 29.6, 30.4];[62.4, 62.4, 64, 64, 62.4, 62.4, 64, 62.4, 62.4];12.2678000006999;"1";0;0;0;0;0;0;0;0;0;8.01880000290112;"1";1;32371;32371;82869.76;82869.76;-4.99491537550225;5.6;2851.99953044392;-2148.73441042909;-286.187570041282;11.060599998018;"FM";"1";0;0;0;0;0;107.946799998899;"FM";"1";0;0;0;0;0;0;0;13.969100000395
HE_16_2_L;"1";1;2992268;2992268;7660206.08;7660206.08;-1.49903573368319;"1";0;1283.93041905936;1864.97899403509;0.272739059989955;4029.06272506738;1987.06044876148;1416.39338344409;1869.23269755627;0.130312440088776;5080.83183119875;3423.59198515082;1350.16190125173;1867.10584579568;-1.53869495946916;-211.940743015574;-6.80592563388455;212.049992156868;0.14242661990118;150.338799998281;"1";0;0;0;0;0;0;[0.682990824706256, 0.719189253243446, 0.633136523410353, 0.677603639489125, 0.691070870279866, 0.63343736254813, 0.695716720178052, 0.713804056810184, 0.603258378512009];[26.4, 24.8, 25.6, 24.8, 24.8, 25.6, 28.8, 28.8, 25.6];[67.2, 65.6, 62.4, 60.8, 65.6, 62.4, 62.4, 60.8, 67.2];7.2556999984954;"1";0;0;0;0;0;0;0;0;0;2.87729999763542;"1";1;31841;31841;81512.96;81512.96;-4.64010797409975;5.6;2819.40833516535;-2156.04630507836;-265.858603400914;19.0135000011651;"FM";"1";0;0;0;0;0;164.580099997693;"FM";"1";0;0;0;0;0;0;0;28.7442999979248
HE_15_2_L;"1";1;2991762;2991762;7658910.72;7658910.72;-1.43353432061851;"1";0;1264.51092845317;1874.12416286628;0.35148626111849;4028.77569308204;1987.04909280311;1395.51827449262;1878.62952086615;0.195412904733423;5079.75356768831;3422.82198556146;1330.01460147289;1876.37684186622;-1.53641975736731;-209.611753663135;-7.20857279980191;209.735668868089;0.156073356385067;177.132199998596;"1";0;0;0;0;0;0;[0.652408278268143, 0.742756784711632, 0.748932597304988, 0.731570288066506, 0.725086915486125, 0.730874774729745, 0.699163208946164, 0.686640406155253, 0.674135455532896];[25.6, 29.6, 30.4, 30.4, 29.6, 30.4, 30.4, 30.4, 28.8];[62.4, 62.4, 64, 64, 64, 64, 62.4, 62.4, 60.8];10.5848999992304;"1";0;0;0;0;0;0;0;0;0;1.45709999924293;"1";1;31894;31894;81648.64;81648.64;-4.50970982646882;5.6;2837.51562049288;-2124.47221420957;-258.387339885338;7.35640000129933;"FM";"1";0;0;0;0;0;125.677399999404;"FM";"1";0;0;0;0;0;0;0;12.9024000016216
HE_15_1_L;"1";1;2993242;2993242;7662699.52;7662699.52;-1.73279294759939;"1";0;1258.8070758696;1882.55865126133;0.0294629213525409;4029.21500019546;1987.62452296664;1391.94297506767;1886.5266564418;-0.161082443747293;5078.49174951069;3429.89464073251;1325.37502546864;1884.54265385156;-1.54100097543703;-213.017438716905;-6.34880828874375;213.112028201595;0.190545365099834;114.9968000027;"1";0;0;0;0;0;0;[0.717354194145056, 0.694345689763824, 0.67469714709494, 0.646040319462426, 0.648076237688058, 0.639288028017751, 0.626509834397973, 0.666686293687018, 0.667230737698246];[29.6, 30.4, 29.6, 28, 25.6, 28.8, 24.8, 29.6, 24.8];[62.4, 64, 64, 62.4, 62.4, 62.4, 60.8, 60.8, 62.4];4.54879999961122;"1";0;0;0;0;0;0;0;0;0;2.63149999955203;"1";1;31301;31301;80130.56;80130.56;-4.39305961543216;5.6;2842.99415354142;-2093.90432254561;-251.703775113627;18.4584999988147;"FM";"1";0;0;0;0;0;120.605700001761;"FM";"1";0;0;0;0;0;0;0;26.6243999976723
HE_18_2_L;"1";1;2991133;2991133;7657300.48;7657300.48;-1.48198525808864;"1";0;1288.11042308115;1848.72060269348;0.295214779160811;4028.47462220648;1987.33268088618;1420.67959197206;1858.81037345402;0.143253406899446;5084.76351771169;3429.07548596322;1354.3950075266;1853.76548807375;-1.4948332948403;-212.11067022545;-16.1436332168538;212.72412490578;0.151961372261366;124.799000001076;"1";0;0;0;0;0;0;[0.597242258043428, 0.612267500436138, 0.576096960003454, 0.59307814243565, 0.622738806796551, 0.653055511782553, 0.664734878570498, 0.596805659801647, 0.610868724696459];[24.8, 24.8, 24.8, 24.8, 24.8, 25.6, 28, 27.2, 24.8];[59.2, 59.2, 59.2, 59.2, 60.8, 59.2, 60.8, 60.8, 60.8];4.56870000198251;"1";0;0;0;0;0;0;0;0;0;1.85669999700622;"1";1;32322;32322;82744.32;82744.32;-4.76813287426241;5.6;2812.78113978095;-2170.65354866654;-273.193889852819;22.0998000004329;"FM";"1";0;0;0;0;0;101.98169999785;"FM";"1";0;0;0;0;0;0;0;21.4237000000139
HE_17_1_L;"1";1;2990738;2990738;7656289.28;7656289.28;-1.60491842208107;"1";0;1274.28995009807;1874.67107729487;0.184283308053836;4028.43429493283;1987.60829222714;1407.16267298087;1880.57497719596;0.0123188287571636;5078.45686061308;3427.57163463292;1340.72631153947;1877.62302724541;-1.52639278727469;-212.596356612488;-9.44623984174323;212.806114320176;0.171964479296672;175.458699999581;"1";0;0;0;0;0;0;[0.676328430803296, 0.62090048621921, 0.654894780320194, 0.633218547924129, 0.648634410222979, 0.589368126987374, 0.618979146966037, 0.625476095746427, 0.61421175128019];[29.6, 28.8, 28.8, 28.8, 28, 28, 28, 28, 28.8];[65.6, 60.8, 59.2, 62.4, 59.2, 60.8, 60.8, 64, 64];4.05749999845284;"1";0;0;0;0;0;0;0;0;0;1.93629999921541;"1";1;33443;33443;85614.08;85614.08;-4.98977116266948;5.6;2860.71120413838;-2178.89945280029;-285.892828357047;6.80700000157231;"FM";"1";0;0;0;0;0;84.3750999993063;"FM";"1";0;0;0;0;0;0;0;36.4542999996047
HE_17_2_L;"1";1;2989839;2989839;7653987.84;7653987.84;-1.67823738022785;"1";0;1268.54215311658;1865.56299643273;0.089544263399415;4028.09359687014;1987.05654973412;1401.78492819617;1870.87490471374;-0.0854529867513279;5079.48412973969;3421.51819699038;1335.16354065637;1868.21895057324;-1.53095103810958;-213.188440127345;-8.49905324960164;213.357786148221;0.174997250150743;137.109000002965;"1";0;0;0;0;0;0;[0.725121091525256, 0.628541669308957, 0.616825054331784, 0.589396986014581, 0.712317458961576, 0.62646951594175, 0.654848034381039, 0.601525900571386, 0.652210628028781];[27.2, 26.4, 25.6, 25.6, 28, 24.8, 28, 24.8, 28.8];[60.8, 59.2, 59.2, 57.6, 60.8, 62.4, 60.8, 59.2, 62.4];5.73170000279788;"1";0;0;0;0;0;0;0;0;0;5.05570000314037;"1";1;32035;32035;82009.6;82009.6;-5.08980224828093;5.6;2844.64501950991;-2130.76387700952;-291.624187382695;12.1355999981461;"FM";"1";0;0;0;0;0;112.822800001595;"FM";"1";0;0;0;0;0;0;0;12.4733000011474
HE_17_3_L;"1";1;2982791;2982791;7635944.96;7635944.96;-1.54096197751424;"1";0;1267.85656820147;1883.0893447699;0.227968063191468;4028.97325454579;1986.24856273515;1400.8186382286;1890.38495856946;0.11189636021546;5073.62974532705;3429.32060158134;1334.33760321503;1886.73715166968;-1.51598140589428;-212.739312043408;-11.6729820792891;213.059318968512;0.116071702976008;133.816400000796;"1";0;0;0;0;0;0;[0.610111041894666, 0.613314690146575, 0.564298374523409, 0.591653558868257, 0.58154129424282, 0.621876101068373, 0.6190601167874, 0.614157908922221, 0.519966574407955];[23.2, 24.8, 24, 23.2, 24, 27.2, 27.2, 27.2, 23.2];[60.8, 67.2, 62.4, 62.4, 62.4, 67.2, 57.6, 60.8, 59.2];3.70289999773377;"1";0;0;0;0;0;0;0;0;0;2.81330000143498;"1";1;35996;35996;92149.76;92149.76;-5.07715973677429;5.6;2884.05960662296;-2232.19753305923;-290.899824830919;7.9922999975679;"FM";"1";0;0;0;0;0;117.757500000153;"FM";"1";0;0;0;0;0;0;0;29.367999999522
HE_17_4_L;"1";1;2981970;2981970;7633843.2;7633843.2;-1.52636077446285;"1";0;1277.00869844353;1872.73988138713;0.256467785247472;4028.70658417665;1986.09124952869;1409.79795479369;1878.61774504704;0.0724041176694525;5077.20787099926;3430.70182947588;1343.40332661861;1875.67881321709;-1.52656060029434;-212.462810160245;-9.40458185586431;212.670853341665;0.18406366757802;172.531000000163;"1";0;0;0;0;0;0;[0.605336068384719, 0.646133749225662, 0.63984500363685, 0.687385867899856, 0.608747616814733, 0.627814107997364, 0.613223208644277, 0.603089033058028, 0.607678803553356];[23.2, 26.4, 27.2, 27.2, 27.2, 27.2, 27.2, 24, 27.2];[59.2, 59.2, 60.8, 62.4, 59.2, 60.8, 59.2, 59.2, 62.4];3.62400000085472;"1";0;0;0;0;0;0;0;0;0;1.83140000081039;"1";1;35721;35721;91445.76;91445.76;-5.2971510915456;5.6;2856.64226645391;-2249.079297892;-303.50440098868;6.77859999996144;"FM";"1";0;0;0;0;0;141.391999997722;"FM";"1";0;0;0;0;0;0;0;30.7263000031526
HE_18_3_L;"1";1;2985902;2985902;7643909.12;7643909.12;-1.50212551086874;"1";0;1280.60522039248;1874.49482459467;0.275352923158923;4029.59281087706;1987.0961405186;1412.75137172294;1880.63716529041;0.0700628288882858;5077.3035371741;3430.39608011795;1346.67829605771;1877.56599494254;-1.52434833868005;-211.433842128738;-9.82774511319112;211.662122665653;0.205290094270637;169.682200001262;"1";0;0;0;0;0;0;[0.6410250121481, 0.595098172095425, 0.605438201531412, 0.57606783721819, 0.621948497132486, 0.561369198185653, 0.617342216581841, 0.5844453438859, 0.590719601547904];[24.8, 23.2, 24, 24.8, 23.2, 23.2, 23.2, 22.4, 24.8];[64, 64, 60.8, 59.2, 64, 62.4, 60.8, 62.4, 65.6];3.95879999996396;"1";0;0;0;0;0;0;0;0;0;2.62909999946714;"1";1;35681;35681;91343.36;91343.36;-5.2485435900123;5.6;2849.01270704296;-2254.42609792326;-300.719396298146;10.4715000015858;"FM";"1";0;0;0;0;0;207.928099996934;"FM";"1";0;0;0;0;0;0;0;15.1666999990994
HE_18_4_L;"1";1;2983590;2983590;7637990.4;7637990.4;-1.4153818858652;"1";0;1284.22963176726;1863.58245091285;0.359035232807345;4029.51082277882;1986.23037962763;1418.42840781228;1870.18908425286;0.165665980156789;5078.2813150779;3431.94483989789;1351.32901978977;1866.88576758285;-1.52160583508783;-214.718041672025;-10.5706133440242;214.978080943008;0.193369252650556;164.941199996974;"1";0;0;0;0;0;0;[0.648302017559686, 0.635297692498243, 0.60749598106149, 0.661526829465649, 0.651646338276836, 0.594244601622029, 0.598563704446225, 0.634871621031699, 0.564004616178732];[23.2, 23.2, 23.2, 22.4, 22.4, 21.6, 23.2, 23.2, 20.8];[65.6, 62.4, 64, 64, 65.6, 64, 62.4, 64, 64];2.5195000016538;"1";0;0;0;0;0;0;0;0;0;1.3699999981327;"1";1;35636;35636;91228.16;91228.16;-5.17070187041421;5.6;2829.15608934785;-2260.59961836345;-296.259394295135;8.80770000003395;"FM";"1";0;0;0;0;0;85.4419999996026;"FM";"1";0;0;0;0;0;0;0;14.5558999975037
HE_15_3_L;"1";1;2992480;2992480;7660748.8;7660748.8;-1.46422653782217;"1";0;1267.87937480681;1884.0352372641;0.320161805459793;4028.79739637006;1987.68728054086;1400.13189336929;1888.52497574156;0.172211088858888;5076.79818057098;3427.36014150067;1334.00563408805;1886.28010650283;-1.53686113269149;-211.604029699963;-7.18358156394024;211.725929515845;0.147950716600905;125.984199999948;"1";0;0;0;0;0;0;[0.636263708121687, 0.697263277937725, 0.636614089328116, 0.619890227461114, 0.674772782401072, 0.627174975488253, 0.670276526754558, 0.583191143971109, 0.617499745565072];[28.8, 28.8, 28.8, 28.8, 28.8, 28.8, 28.8, 28.8, 29.6];[57.6, 62.4, 62.4, 60.8, 64, 60.8, 60.8, 59.2, 60.8];2.11010000202805;"1";0;0;0;0;0;0;0;0;0;2.67899999744259;"1";1;32646;32646;83573.76;83573.76;-4.68099395267981;5.6;2868.8906205967;-2147.47862525271;-268.201197414814;20.7726000007824;"FM";"1";0;0;0;0;0;124.714300000051;"FM";"1";0;0;0;0;0;0;0;24.1282000024512
HE_16_3_L;"1";1;2994366;2994366;7665576.96;7665576.96;-1.53630409095785;"1";0;1276.4008199118;1875.78775747726;0.252144911656639;4029.08213760072;1987.8819801964;1410.17702969549;1881.71648162039;0.101381188210961;5075.07870026338;3429.55947268572;1343.28892480364;1878.75211954882;-1.52650708302819;-214.041935653892;-9.48595862900402;214.252032964861;0.150763723445678;172.493699999904;"1";0;0;0;0;0;0;[0.606082935199123, 0.612268608627413, 0.589025028615486, 0.59467477848915, 0.653413053198321, 0.614004525365361, 0.614710307991621, 0.602829989533064, 0.594640297710775];[28.8, 24.8, 26.4, 25.6, 24.8, 24.8, 25.6, 24.8, 25.6];[59.2, 64, 59.2, 60.8, 62.4, 64, 62.4, 62.4, 60.8];3.5210999994888;"1";0;0;0;0;0;0;0;0;0;2.05740000092192;"1";1;32601;32601;83458.56;83458.56;-4.88555184402916;5.6;2858.81709150026;-2159.94787889942;-279.921501255228;9.2030000014347;"FM";"1";0;0;0;0;0;113.278600001649;"FM";"1";0;0;0;0;0;0;0;11.9400999974459
HE_16_4_L;"1";1;2993136;2993136;7662428.16;7662428.16;-1.51030741385916;"1";0;1285.16636847466;1864.79729926653;0.26902900821284;4029.16699013381;1987.2736306604;1416.48627423698;1869.56105231013;0.114341815079077;5082.74824467477;3427.09075969296;1350.82632135582;1867.17917578833;-1.5345362864468;-210.111849219711;-7.62200486975416;210.250051464348;0.154687193133763;121.972600001754;"1";0;0;0;0;0;0;[0.66097686447924, 0.681610189473463, 0.610222647842466, 0.672527266184387, 0.639514666737945, 0.644373804238816, 0.606190945573238, 0.613754115248471, 0.575526259703173];[25.6, 25.6, 25.6, 24.8, 24.8, 24.8, 24.8, 24, 25.6];[64, 62.4, 60.8, 65.6, 62.4, 65.6, 60.8, 62.4, 62.4];3.46070000159671;"1";0;0;0;0;0;0;0;0;0;1.53240000145161;"1";1;31308;31308;80148.48;80148.48;-4.75835410052812;5.6;2828.16762488821;-2139.8806183723;-272.63360738903;8.29660000090371;"FM";"72";1;0;11.3137084989848;61.44;61.44;47.0267999990028;"FM";"1";1;0;0;0;11.3137084989848;61.44;61.44;35.0614999988466
HE_15_4_L;"1";1;2991655;2991655;7658636.8;7658636.8;-1.59643088081694;"1";0;1265.88815876221;1878.39853556502;0.183453824091505;4028.62196325589;1986.84153508378;1397.20491737725;1881.87991779671;0.0795181642665504;5077.0216128393;3426.14111749151;1331.54653806973;1880.13922668086;-1.54429120298977;-210.106813784052;-5.57021157070049;210.18063767966;0.103935659824955;168.021800000133;"1";0;0;0;0;0;0;[0.700428214614367, 0.709522673317418, 0.60551178127351, 0.589415283811181, 0.703244706269761, 0.614701164177732, 0.667085632365397, 0.641370350289118, 0.584427847567196];[28.8, 25.6, 24.8, 24.8, 28.8, 28.8, 28.8, 24.8, 26.4];[62.4, 64, 60.8, 59.2, 60.8, 60.8, 60.8, 59.2, 60.8];4.93149999965681;"1";0;0;0;0;0;0;0;0;0;1.75130000206991;"1";1;31340;31340;80230.4;80230.4;-4.28933628812544;5.6;2834.35532865348;-2108.26547543076;-245.760866221898;10.1490999986709;"FM";"1";0;0;0;0;0;77.734500002407;"FM";"1";0;0;0;0;0;0;0;23.430900000676
HE_13_3_L;"1";1;2993506;2993506;7663375.36;7663375.36;-1.31297241344413;"1";0;1262.7755542929;1885.38377815185;0.471167182134507;4029.05658292145;1987.56002358815;1395.42085411433;1887.56110789493;0.316936176152657;5074.68099263471;3429.45931525541;1329.09820420361;1886.47244302339;-1.55438312389061;-212.232479714289;-3.48372758892474;212.261069920016;0.15423100598185;93.7223000000813;"1";0;0;0;0;0;0;[0.712697431164528, 0.64428430243717, 0.677195562366076, 0.669805403416571, 0.638639417456829, 0.6754367614002, 0.659586305137002, 0.563331961852447, 0.612088173854536];[30.4, 27.2, 28.8, 28, 26.4, 29.6, 28.8, 24, 24.8];[62.4, 60.8, 60.8, 60.8, 59.2, 64, 60.8, 60.8, 60.8];3.41909999769996;"1";0;0;0;0;0;0;0;0;0;1.66719999833731;"1";1;32038;32038;82017.28;82017.28;-4.48018767722043;5.6;2845.8466570947;-2131.85092702416;-256.69584533125;11.0300000014831;"FM";"1";0;0;0;0;0;118.900600002235;"FM";"1";0;0;0;0;0;0;0;10.061200002383
